ID, REGISTROCAMARACOMERCIO, CATEGORIA
 42795,2419,3
 42796,5651,3
 42797,3869,1
 42798,5197,2
 42799,1665,1
 42800,4640,3
 42801,5901,1
 42802,2987,3
 42803,7016,2
 42804,9602,3
 42805,4068,1
 42806,2334,4
 42807,3208,2
 42808,3356,2
 42809,3272,3
 42810,3088,5
 42811,1311,1
 42812,8234,3
 42813,9932,4
 42814,7634,3
 42815,3664,4
 42816,8122,5
 42817,3378,2
 42818,2205,5
 42819,3303,4
 42820,2786,5
 42821,3516,1
 42822,5524,3
 42823,7519,1
 42824,4098,2
 42825,6684,2
 42826,7938,1
 42827,5670,2
 42828,7609,2
 42829,6326,1
 42830,2326,2
 42831,9047,1
 42832,4694,1
 42833,2792,2
 42834,6651,3
 42835,7899,2
 42836,6874,5
 42837,3586,1
 42838,8655,4
 42839,2259,3
 42840,6783,1
 42841,6934,3
 42842,9033,2
 42843,6573,4
 42844,1379,5
 42845,1582,1
 42846,6148,3
 42847,8768,2
 42848,4608,5
 42849,7279,3
 42850,5770,3
 42851,5510,2
 42852,1672,1
 42853,6762,2
 42854,7046,3
 42855,7255,5
 42856,1739,5
 42857,5605,4
 42858,2543,3
 42859,3620,4
 42860,8148,1
 42861,3807,5
 42862,6444,4
 42863,2170,5
 42864,8696,5
 42865,8730,4
 42866,2060,4
 42867,1958,5
 42868,6849,1
 42869,6933,3
 42870,7095,4
 42871,4613,1
 42872,9539,3
 42873,6642,5
 42874,3824,3
 42875,4207,1
 42876,4916,1
 42877,6104,3
 42878,6456,4
 42879,3027,4
 42880,1550,4
 42881,4719,3
 42882,2443,5
 42883,8967,2
 42884,5745,3
 42885,9007,5
 42886,2090,5
 42887,1106,4
 42888,1671,3
 42889,1106,3
 42890,8914,5
 42891,8373,5
 42892,7449,5
 42893,9254,4
 42894,5549,5
 42895,7420,4
 42896,5520,5
 42897,6232,5
 42898,4235,3
 42899,7465,4
 42900,7949,2
 42901,1363,5
 42902,9802,4
 42903,1647,4
 42904,2512,2
 42905,9118,3
 42906,3113,5
 42907,4895,3
 42908,4008,4
 42909,3599,3
 42910,4842,1
 42911,6639,5
 42912,7851,5
 42913,7777,2
 42914,5655,5
 42915,8943,5
 42916,6495,3
 42917,5453,3
 42918,2095,1
 42919,3963,4
 42920,9704,1
 42921,3406,3
 42922,1068,5
 42923,4486,2
 42924,2859,3
 42925,4228,5
 42926,6430,1
 42927,7219,5
 42928,9699,2
 42929,3432,4
 42930,4880,4
 42931,3436,4
 42932,3837,2
 42933,7533,4
 42934,4762,5
 42935,8254,5
 42936,7955,3
 42937,3893,4
 42938,1196,3
 42939,9648,4
 42940,5182,3
 42941,6956,3
 42942,8973,5
 42943,9135,4
 42944,1524,1
 42945,3346,3
 42946,1146,3
 42947,2963,1
 42948,3710,2
 42949,3373,1
 42950,2122,2
 42951,1938,3
 42952,9485,1
 42953,9233,4
 42954,8803,5
 42955,6307,2
 42956,2558,3
 42957,1676,2
 42958,9392,2
 42959,6325,5
 42960,6281,2
 42961,9850,4
 42962,9663,4
 42963,7343,2
 42964,2873,2
 42965,8765,4
 42966,8833,4
 42967,2356,2
 42968,7824,2
 42969,2899,2
 42970,7709,3
 42971,2444,1
 42972,8580,2
 42973,8110,4
 42974,8826,4
 42975,4930,4
 42976,1229,4
 42977,6158,3
 42978,2122,2
 42979,2852,4
 42980,3110,3
 42981,9722,1
 42982,9832,3
 42983,8575,4
 42984,3203,3
 42985,3540,3
 42986,4797,5
 42987,1738,2
 42988,8782,4
 42989,6764,4
 42990,1010,4
 42991,2821,3
 42992,8051,2
 42993,4392,1
 42994,5789,4
 42995,3573,2
 42996,9452,4
 42997,1474,4
 42998,6774,3
 42999,2716,3
 43000,7316,1
 43001,4687,4
 43002,1093,2
 43003,3360,5
 43004,2797,2
 43005,7705,3
 43006,7231,4
 43007,5205,2
 43008,1024,3
 43009,3986,1
 43010,4321,2
 43011,4369,3
 43012,2003,1
 43013,8700,5
 43014,1343,3
 43015,3486,3
 43016,9802,1
 43017,8090,4
 43018,8311,1
 43019,8948,4
 43020,8399,5
 43021,8592,4
 43022,2187,5
 43023,2110,1
 43024,5731,2
 43025,4862,3
 43026,5410,2
 43027,4084,3
 43028,2270,3
 43029,2172,2
 43030,5746,3
 43031,9805,4
 43032,2997,2
 43033,7571,4
 43034,1460,4
 43035,1308,1
 43036,8029,1
 43037,4508,5
 43038,6122,3
 43039,5029,3
 43040,4101,4
 43041,3693,1
 43042,3960,5
 43043,6427,2
 43044,3291,3
 43045,6551,1
 43046,4041,3
 43047,8769,3
 43048,3882,4
 43049,1291,2
 43050,8717,5
 43051,8755,5
 43052,4418,2
 43053,8785,2
 43054,2526,2
 43055,7946,4
 43056,4737,1
 43057,9964,5
 43058,8106,2
 43059,2566,1
 43060,1165,4
 43061,5675,1
 43062,8866,4
 43063,2270,1
 43064,3756,5
 43065,7653,1
 43066,9122,5
 43067,9236,1
 43068,9266,3
 43069,5090,5
 43070,9293,5
 43071,5038,5
 43072,6276,4
 43073,8224,5
 43074,2802,1
 43075,6540,1
 43076,8968,4
 43077,6773,2
 43078,6770,3
 43079,7452,1
 43080,3986,5
 43081,2668,3
 43082,3530,5
 43083,7165,1
 43084,4283,1
 43085,2908,5
 43086,1215,5
 43087,6795,1
 43088,3876,3
 43089,7020,3
 43090,3714,1
 43091,9740,5
 43092,9410,4
 43093,3375,2
 43094,2391,2
 43095,2222,4
 43096,6635,4
 43097,5016,4
 43098,8032,1
 43099,9106,4
 43100,5425,2
 43101,8590,4
 43102,2784,1
 43103,7854,1
 43104,3374,1
 43105,9765,1
 43106,8172,5
 43107,2287,1
 43108,1902,3
 43109,1906,3
 43110,4588,2
 43111,5598,4
 43112,4482,3
 43113,8454,3
 43114,5947,1
 43115,8612,1
 43116,5930,4
 43117,9002,5
 43118,2194,2
 43119,3532,1
 43120,9576,4
 43121,4613,1
 43122,9988,4
 43123,3240,2
 43124,1080,5
 43125,2685,2
 43126,2987,3
 43127,5990,5
 43128,3563,5
 43129,5520,2
 43130,3195,2
 43131,4684,3
 43132,8000,3
 43133,9337,3
 43134,5676,2
 43135,6421,2
 43136,3723,4
 43137,9610,4
 43138,4366,1
 43139,7070,1
 43140,6830,4
 43141,4392,2
 43142,8674,3
 43143,7612,5
 43144,8275,2
 43145,1188,3
 43146,9111,4
 43147,7779,5
 43148,1760,2
 43149,7703,3
 43150,2876,5
 43151,8370,3
 43152,7858,1
 43153,1156,5
 43154,3771,2
 43155,6591,4
 43156,5995,5
 43157,2329,3
 43158,3761,3
 43159,4105,1
 43160,6208,2
 43161,7175,2
 43162,5628,1
 43163,5681,5
 43164,5831,2
 43165,9406,4
 43166,9976,4
 43167,6095,2
 43168,6550,5
 43169,1549,1
 43170,5993,4
 43171,5933,1
 43172,4736,3
 43173,2997,5
 43174,5419,4
 43175,1361,2
 43176,3637,1
 43177,5464,3
 43178,3262,2
 43179,3186,1
 43180,6640,3
 43181,1303,1
 43182,1931,5
 43183,2443,2
 43184,1388,3
 43185,5798,4
 43186,2676,1
 43187,3746,5
 43188,6406,3
 43189,8962,3
 43190,4570,5
 43191,3181,4
 43192,6578,4
 43193,1380,4
 43194,4238,1
 43195,1994,4
 43196,1648,1
 43197,9217,3
 43198,8978,2
 43199,4729,1
 43200,5011,5
 43201,2759,5
 43202,8365,4
 43203,1374,1
 43204,2175,4
 43205,9334,1
 43206,3412,1
 43207,1746,1
 43208,6941,1
 43209,3184,3
 43210,5202,2
 43211,3908,4
 43212,9355,2
 43213,3283,3
 43214,1784,1
 43215,8610,5
 43216,5552,1
 43217,5858,1
 43218,6332,3
 43219,1692,1
 43220,3428,4
 43221,9179,4
 43222,7337,1
 43223,9558,4
 43224,1701,4
 43225,1188,2
 43226,8320,1
 43227,8707,1
 43228,4621,5
 43229,6465,2
 43230,7605,2
 43231,3869,1
 43232,1054,3
 43233,8382,5
 43234,3617,3
 43235,2107,5
 43236,4303,1
 43237,9570,3
 43238,4028,3
 43239,3436,1
 43240,7779,3
 43241,7363,4
 43242,5541,4
 43243,5249,3
 43244,4867,5
 43245,1495,5
 43246,9735,2
 43247,3832,1
 43248,7333,5
 43249,7134,1
 43250,8781,1
 43251,6710,1
 43252,9617,4
 43253,9895,4
 43254,6241,4
 43255,8222,5
 43256,5206,3
 43257,3876,1
 43258,5092,3
 43259,8647,1
 43260,8015,3
 43261,5575,4
 43262,4761,4
 43263,3713,5
 43264,5604,2
 43265,4952,2
 43266,7309,5
 43267,2270,5
 43268,9910,1
 43269,1581,2
 43270,1275,1
 43271,1843,4
 43272,7333,3
 43273,8789,5
 43274,3459,4
 43275,4175,5
 43276,1171,1
 43277,1096,4
 43278,2995,5
 43279,9372,2
 43280,1487,2
 43281,2983,2
 43282,5154,5
 43283,9849,3
 43284,8351,4
 43285,8187,5
 43286,2855,1
 43287,1955,5
 43288,2291,3
 43289,8591,5
 43290,9488,1
 43291,1658,1
 43292,1530,3
 43293,1087,1
 43294,7943,2
 43295,1046,4
 43296,7181,2
 43297,6896,4
 43298,3737,1
 43299,1656,5
 43300,5566,5
 43301,7382,5
 43302,4261,4
 43303,4757,4
 43304,6663,2
 43305,1997,5
 43306,6403,4
 43307,1421,5
 43308,7710,3
 43309,6228,4
 43310,1115,5
 43311,7087,2
 43312,8332,4
 43313,1224,2
 43314,7565,5
 43315,2557,3
 43316,1295,5
 43317,2428,4
 43318,1568,3
 43319,6643,3
 43320,9354,1
 43321,1413,3
 43322,8426,3
 43323,2249,2
 43324,7033,2
 43325,1286,5
 43326,2816,4
 43327,7681,2
 43328,7013,2
 43329,3116,5
 43330,9712,3
 43331,3173,3
 43332,7869,5
 43333,7703,5
 43334,4764,2
 43335,1702,1
 43336,1436,2
 43337,2612,1
 43338,4463,5
 43339,6915,1
 43340,6656,4
 43341,7169,1
 43342,1392,5
 43343,7400,4
 43344,8909,2
 43345,8914,5
 43346,9414,4
 43347,5758,1
 43348,1503,4
 43349,4220,5
 43350,7651,4
 43351,8693,3
 43352,7013,3
 43353,4343,4
 43354,3242,4
 43355,5880,1
 43356,3564,4
 43357,7003,1
 43358,2816,2
 43359,8789,5
 43360,7069,2
 43361,5152,1
 43362,1627,4
 43363,7621,4
 43364,7511,3
 43365,2873,3
 43366,2779,4
 43367,8327,3
 43368,2488,5
 43369,7931,3
 43370,6096,4
 43371,8805,3
 43372,8178,3
 43373,8950,5
 43374,9303,3
 43375,9096,5
 43376,4143,4
 43377,7457,3
 43378,1706,4
 43379,8267,3
 43380,1388,2
 43381,4539,5
 43382,9801,2
 43383,8989,4
 43384,5793,4
 43385,2882,3
 43386,3072,5
 43387,2694,2
 43388,2747,3
 43389,4265,5
 43390,6551,2
 43391,4857,2
 43392,4005,2
 43393,5577,1
 43394,3677,3
 43395,1012,1
 43396,9556,2
 43397,4100,5
 43398,1818,2
 43399,1514,2
 43400,3069,3
 43401,4565,4
 43402,9325,2
 43403,9239,1
 43404,4295,5
 43405,7891,5
 43406,5997,3
 43407,2975,1
 43408,7556,2
 43409,9153,2
 43410,5256,1
 43411,6410,3
 43412,4612,4
 43413,9665,1
 43414,9494,3
 43415,7924,2
 43416,2250,1
 43417,1959,2
 43418,7846,2
 43419,9635,2
 43420,3366,2
 43421,5852,4
 43422,5523,3
 43423,2678,4
 43424,8885,3
 43425,2738,3
 43426,5856,1
 43427,3763,2
 43428,5802,5
 43429,8518,2
 43430,9474,1
 43431,4024,3
 43432,9726,3
 43433,1020,3
 43434,1737,3
 43435,6459,1
 43436,7554,4
 43437,3876,2
 43438,1055,1
 43439,9507,3
 43440,7423,4
 43441,1068,2
 43442,6583,3
 43443,7906,1
 43444,6567,2
 43445,8115,2
 43446,1208,5
 43447,3205,5
 43448,3586,2
 43449,5329,2
 43450,3350,2
 43451,2834,3
 43452,4300,2
 43453,3265,4
 43454,5232,2
 43455,8532,1
 43456,8494,1
 43457,8671,1
 43458,7014,4
 43459,5852,2
 43460,5348,3
 43461,3756,2
 43462,8263,3
 43463,9953,2
 43464,8521,3
 43465,7490,1
 43466,7253,5
 43467,9375,5
 43468,7619,2
 43469,4695,4
 43470,2492,4
 43471,6591,2
 43472,1280,3
 43473,8487,4
 43474,3380,1
 43475,3761,4
 43476,2706,3
 43477,8571,3
 43478,7829,4
 43479,3817,3
 43480,7362,3
 43481,1925,1
 43482,3700,3
 43483,3274,4
 43484,8551,3
 43485,9459,3
 43486,4153,4
 43487,8082,1
 43488,4942,2
 43489,2261,2
 43490,2626,5
 43491,4215,5
 43492,6002,5
 43493,9048,5
 43494,2829,2
 43495,3643,4
 43496,8228,5
 43497,3987,5
 43498,6966,1
 43499,7856,3
 43500,6144,4
 43501,7239,2
 43502,4115,2
 43503,2089,1
 43504,8940,4
 43505,3221,3
 43506,8856,4
 43507,7014,1
 43508,2277,4
 43509,2906,2
 43510,3406,5
 43511,3540,4
 43512,6165,5
 43513,8743,3
 43514,5044,5
 43515,1418,5
 43516,4916,3
 43517,8964,1
 43518,7947,5
 43519,9897,4
 43520,2213,5
 43521,8523,4
 43522,6535,5
 43523,9208,3
 43524,1572,2
 43525,7895,5
 43526,6975,1
 43527,7714,5
 43528,3086,5
 43529,9494,5
 43530,1288,5
 43531,3391,3
 43532,2965,2
 43533,9315,4
 43534,9860,1
 43535,8947,4
 43536,2608,2
 43537,8178,5
 43538,6181,5
 43539,6493,5
 43540,1054,2
 43541,6858,4
 43542,5337,5
 43543,3223,1
 43544,5194,5
 43545,6754,1
 43546,1076,2
 43547,1926,4
 43548,8654,2
 43549,7744,1
 43550,6489,3
 43551,6309,2
 43552,9688,4
 43553,4986,5
 43554,7828,5
 43555,2394,2
 43556,4178,1
 43557,3567,4
 43558,1774,5
 43559,4728,5
 43560,3466,1
 43561,4657,5
 43562,3159,2
 43563,4022,5
 43564,7216,3
 43565,2282,4
 43566,7329,3
 43567,5017,3
 43568,5282,5
 43569,6674,2
 43570,9793,4
 43571,2519,3
 43572,8774,1
 43573,6989,3
 43574,8575,5
 43575,1231,3
 43576,6703,1
 43577,9655,5
 43578,8891,5
 43579,9925,3
 43580,2207,2
 43581,2348,2
 43582,1853,3
 43583,1486,1
 43584,7302,2
 43585,1437,2
 43586,5490,3
 43587,1646,2
 43588,2936,4
 43589,6439,1
 43590,5565,3
 43591,5224,2
 43592,8365,1
 43593,9793,4
 43594,4870,3
 43595,5093,1
 43596,7638,1
 43597,8073,1
 43598,3307,1
 43599,2875,4
 43600,8025,1
 43601,8430,1
 43602,8029,4
 43603,5303,2
 43604,9316,1
 43605,9128,3
 43606,7811,4
 43607,3179,2
 43608,9680,2
 43609,2360,4
 43610,1900,2
 43611,6255,3
 43612,7203,4
 43613,6005,3
 43614,4045,5
 43615,3517,3
 43616,6395,2
 43617,9228,2
 43618,9454,1
 43619,9580,5
 43620,6243,5
 43621,7482,1
 43622,7702,1
 43623,4558,4
 43624,2416,2
 43625,3957,3
 43626,9903,4
 43627,1682,3
 43628,2990,1
 43629,1429,4
 43630,2860,2
 43631,8211,3
 43632,5014,3
 43633,7536,1
 43634,4027,1
 43635,8725,2
 43636,5578,3
 43637,7649,5
 43638,8584,3
 43639,4719,2
 43640,7787,4
 43641,5060,1
 43642,7545,3
 43643,5489,1
 43644,2026,5
 43645,4407,1
 43646,2013,3
 43647,9189,4
 43648,9511,4
 43649,9631,5
 43650,9323,5
 43651,6282,2
 43652,4616,5
 43653,1590,3
 43654,9944,3
 43655,8705,1
 43656,8879,1
 43657,8075,5
 43658,2020,5
 43659,3630,3
 43660,4350,3
 43661,5666,4
 43662,5317,3
 43663,2187,2
 43664,2047,5
 43665,2948,5
 43666,6794,5
 43667,9375,2
 43668,7991,1
 43669,9484,1
 43670,3780,1
 43671,1013,5
 43672,8998,1
 43673,3079,2
 43674,5030,5
 43675,9977,5
 43676,1316,3
 43677,3062,4
 43678,5476,5
 43679,5606,2
 43680,1578,5
 43681,8246,5
 43682,4374,4
 43683,1608,5
 43684,7371,4
 43685,9527,5
 43686,7693,3
 43687,7788,3
 43688,3852,5
 43689,8074,2
 43690,8066,4
 43691,9716,5
 43692,5618,2
 43693,3963,4
 43694,3722,5
 43695,7214,1
 43696,2861,4
 43697,6361,3
 43698,9101,4
 43699,2432,5
 43700,3077,5
 43701,2629,1
 43702,9123,2
 43703,9994,3
 43704,6017,1
 43705,1789,1
 43706,7462,5
 43707,7060,5
 43708,6083,2
 43709,2201,2
 43710,8216,5
 43711,1912,2
 43712,2917,4
 43713,2890,3
 43714,6961,3
 43715,6681,1
 43716,8708,5
 43717,7752,2
 43718,6318,5
 43719,8251,2
 43720,9983,2
 43721,4699,3
 43722,6405,2
 43723,2120,3
 43724,8898,3
 43725,3739,1
 43726,6130,5
 43727,4524,2
 43728,4564,2
 43729,4101,3
 43730,7737,4
 43731,1135,3
 43732,9331,3
 43733,4396,5
 43734,5220,3
 43735,7861,3
 43736,5035,1
 43737,9338,4
 43738,7903,1
 43739,9956,1
 43740,8399,5
 43741,4934,2
 43742,8439,3
 43743,1221,3
 43744,3828,2
 43745,2149,1
 43746,2028,3
 43747,6804,1
 43748,8278,2
 43749,1908,4
 43750,5739,2
 43751,7964,3
 43752,8230,3
 43753,7805,1
 43754,1285,4
 43755,7530,2
 43756,1074,4
 43757,6877,5
 43758,8804,5
 43759,5059,5
 43760,7600,4
 43761,6803,2
 43762,5928,2
 43763,9580,3
 43764,2972,2
 43765,1952,5
 43766,1234,5
 43767,1519,2
 43768,1093,2
 43769,3427,3
 43770,7877,4
 43771,6701,1
 43772,6176,2
 43773,6192,3
 43774,4062,3
 43775,7858,2
 43776,4744,1
 43777,6592,3
 43778,5052,2
 43779,8583,4
 43780,7260,1
 43781,2688,4
 43782,1438,1
 43783,9467,3
 43784,2619,2
 43785,6729,2
 43786,8730,4
 43787,2765,1
 43788,8991,5
 43789,7810,2
 43790,7397,4
 43791,4745,5
 43792,1276,1
 43793,5658,4
 43794,6103,4
 43795,7941,2
 43796,4499,2
 43797,7128,3
 43798,2943,5
 43799,7140,1
 43800,6568,2
 43801,1321,3
 43802,4642,5
 43803,2319,3
 43804,1987,1
 43805,2600,3
 43806,5639,2
 43807,4987,3
 43808,1421,2
 43809,7407,4
 43810,5421,3
 43811,7921,5
 43812,1577,2
 43813,1649,4
 43814,1352,3
 43815,5077,1
 43816,4328,2
 43817,9805,1
 43818,9858,1
 43819,8993,4
 43820,8514,2
 43821,8818,2
 43822,8373,2
 43823,6388,5
 43824,8285,4
 43825,4464,4
 43826,2512,4
 43827,4402,2
 43828,5786,1
 43829,1981,3
 43830,8477,3
 43831,5075,3
 43832,2423,4
 43833,5196,4
 43834,4979,4
 43835,7042,4
 43836,3463,2
 43837,2831,3
 43838,2059,4
 43839,2696,3
 43840,9736,2
 43841,3492,1
 43842,7848,4
 43843,6818,1
 43844,9512,5
 43845,7831,3
 43846,7415,5
 43847,2472,3
 43848,8756,4
 43849,7255,5
 43850,6698,4
 43851,1057,5
 43852,8463,1
 43853,5937,3
 43854,9382,1
 43855,3624,2
 43856,6317,1
 43857,6255,4
 43858,4940,3
 43859,6578,2
 43860,8746,5
 43861,3965,4
 43862,7356,3
 43863,3992,3
 43864,7553,5
 43865,8387,4
 43866,5485,3
 43867,5085,1
 43868,1444,2
 43869,6319,3
 43870,4482,2
 43871,5720,2
 43872,8572,5
 43873,2396,4
 43874,2294,5
 43875,1823,4
 43876,8764,2
 43877,7850,1
 43878,8546,3
 43879,4418,2
 43880,2970,2
 43881,9106,1
 43882,4538,3
 43883,5886,4
 43884,5606,3
 43885,1338,2
 43886,7661,3
 43887,5666,5
 43888,9360,4
 43889,2167,1
 43890,5027,5
 43891,1611,5
 43892,5250,1
 43893,6788,3
 43894,9536,3
 43895,9839,5
 43896,2124,3
 43897,5534,5
 43898,7173,4
 43899,6207,2
 43900,4381,1
 43901,4048,3
 43902,6252,4
 43903,3677,3
 43904,5721,1
 43905,7453,3
 43906,3494,2
 43907,1618,4
 43908,4021,5
 43909,7625,4
 43910,8585,5
 43911,2222,4
 43912,5165,5
 43913,3493,2
 43914,9838,4
 43915,4432,3
 43916,1790,1
 43917,6020,4
 43918,6121,2
 43919,6342,1
 43920,6085,4
 43921,4848,4
 43922,4881,1
 43923,2812,3
 43924,1010,5
 43925,1859,1
 43926,5350,1
 43927,8200,5
 43928,4653,5
 43929,9020,5
 43930,6320,4
 43931,8813,3
 43932,6713,2
 43933,9783,2
 43934,7282,2
 43935,6923,4
 43936,5846,4
 43937,5754,5
 43938,2513,5
 43939,1925,5
 43940,7424,5
 43941,2971,3
 43942,7231,4
 43943,8884,3
 43944,3490,3
 43945,7242,2
 43946,6272,5
 43947,9290,3
 43948,9597,4
 43949,7086,1
 43950,4591,3
 43951,7050,4
 43952,3555,5
 43953,7391,1
 43954,8026,5
 43955,6343,2
 43956,7703,3
 43957,2699,2
 43958,9993,1
 43959,2989,4
 43960,4374,2
 43961,5980,5
 43962,8513,2
 43963,4219,4
 43964,7703,1
 43965,9520,3
 43966,3571,4
 43967,7202,2
 43968,9855,3
 43969,9152,3
 43970,4985,3
 43971,5111,1
 43972,6424,5
 43973,5793,4
 43974,8827,5
 43975,6898,5
 43976,4012,4
 43977,5560,1
 43978,6004,4
 43979,4903,2
 43980,4071,5
 43981,9476,2
 43982,9465,2
 43983,1571,1
 43984,8059,3
 43985,8195,3
 43986,5368,3
 43987,2598,2
 43988,2191,4
 43989,8434,1
 43990,3906,2
 43991,2505,5
 43992,6390,3
 43993,5153,4
 43994,7174,4
 43995,9171,1
 43996,5613,3
 43997,2376,1
 43998,5895,3
 43999,6191,2
 44000,5893,1
 44001,9178,3
 44002,8242,5
 44003,2771,3
 44004,2190,3
 44005,1200,4
 44006,7390,4
 44007,3652,4
 44008,9213,5
 44009,5243,5
 44010,9548,1
 44011,3164,2
 44012,6689,2
 44013,7504,1
 44014,7578,2
 44015,5111,5
 44016,7896,1
 44017,3547,2
 44018,3426,5
 44019,2140,1
 44020,3938,1
 44021,5646,4
 44022,1219,1
 44023,2785,2
 44024,2471,1
 44025,1735,2
 44026,5616,4
 44027,3312,4
 44028,1271,4
 44029,5666,2
 44030,7580,2
 44031,5918,5
 44032,2415,5
 44033,7944,3
 44034,8287,5
 44035,8487,3
 44036,7953,2
 44037,1255,5
 44038,5718,2
 44039,6537,2
 44040,2170,1
 44041,8185,3
 44042,8320,1
 44043,6180,1
 44044,3099,4
 44045,3392,1
 44046,9743,3
 44047,1419,1
 44048,1503,2
 44049,1681,3
 44050,1294,5
 44051,4593,5
 44052,8565,4
 44053,9135,3
 44054,3799,5
 44055,1492,1
 44056,6212,1
 44057,2621,3
 44058,2604,3
 44059,9140,1
 44060,6043,4
 44061,8001,4
 44062,1497,2
 44063,9077,2
 44064,7659,5
 44065,2586,4
 44066,1708,1
 44067,7727,2
 44068,2608,5
 44069,5483,1
 44070,5122,1
 44071,7106,1
 44072,1191,1
 44073,6994,4
 44074,1656,3
 44075,2777,2
 44076,5306,4
 44077,3684,3
 44078,1132,5
 44079,6451,1
 44080,9984,5
 44081,4419,4
 44082,4493,3
 44083,1123,3
 44084,1985,3
 44085,8776,1
 44086,9830,2
 44087,4273,3
 44088,5734,3
 44089,9392,3
 44090,4490,2
 44091,8706,4
 44092,2769,3
 44093,6312,4
 44094,3594,1
 44095,9994,2
 44096,5415,3
 44097,3482,2
 44098,9111,5
 44099,3269,4
 44100,2576,4
 44101,4015,1
 44102,8612,3
 44103,6361,4
 44104,3305,2
 44105,6737,5
 44106,5308,2
 44107,2872,2
 44108,8839,5
 44109,7252,1
 44110,5860,3
 44111,2472,4
 44112,7100,2
 44113,3079,3
 44114,9125,2
 44115,6844,5
 44116,9501,1
 44117,8850,3
 44118,6942,2
 44119,8569,2
 44120,1752,4
 44121,6375,4
 44122,6005,3
 44123,6493,4
 44124,7444,3
 44125,1649,4
 44126,4398,1
 44127,2667,1
 44128,5831,2
 44129,4975,2
 44130,1665,5
 44131,7649,1
 44132,7241,5
 44133,3952,1
 44134,4728,4
 44135,6382,3
 44136,1763,1
 44137,3653,3
 44138,8490,4
 44139,1898,5
 44140,3197,3
 44141,6200,4
 44142,1241,1
 44143,5709,1
 44144,3040,4
 44145,2153,4
 44146,7514,4
 44147,8214,3
 44148,1998,5
 44149,2278,3
 44150,4723,5
 44151,8668,5
 44152,6641,3
 44153,8533,1
 44154,4563,3
 44155,4407,3
 44156,8704,3
 44157,5834,5
 44158,6570,3
 44159,3774,3
 44160,1911,4
 44161,7160,3
 44162,3549,4
 44163,9244,2
 44164,7088,1
 44165,8159,2
 44166,5972,1
 44167,6849,3
 44168,4460,5
 44169,8644,5
 44170,5135,2
 44171,3157,2
 44172,4148,5
 44173,9538,4
 44174,9356,1
 44175,2436,3
 44176,8496,1
 44177,6385,5
 44178,5129,1
 44179,4073,3
 44180,8551,3
 44181,3854,3
 44182,5903,4
 44183,7209,4
 44184,5849,1
 44185,5198,2
 44186,9354,1
 44187,3325,3
 44188,2888,2
 44189,8305,5
 44190,4381,5
 44191,5985,5
 44192,7169,1
 44193,1241,5
 44194,7242,1
 44195,3210,2
 44196,4923,5
 44197,1078,5
 44198,5197,3
 44199,9887,1
 44200,9563,2
 44201,5872,2
 44202,5348,4
 44203,6927,1
 44204,2927,4
 44205,6168,5
 44206,5721,2
 44207,1952,2
 44208,3719,3
 44209,7935,2
 44210,5883,5
 44211,8138,3
 44212,8828,5
 44213,1760,3
 44214,7201,1
 44215,9017,5
 44216,4016,5
 44217,8865,5
 44218,1214,5
 44219,8304,1
 44220,6892,3
 44221,2669,4
 44222,3538,3
 44223,3376,2
 44224,4250,2
 44225,4112,2
 44226,7991,4
 44227,9937,3
 44228,2286,5
 44229,1222,3
 44230,4171,4
 44231,9295,4
 44232,4119,4
 44233,5080,5
 44234,3477,3
 44235,1008,2
 44236,5197,3
 44237,4083,3
 44238,9479,5
 44239,8193,4
 44240,5394,2
 44241,7457,5
 44242,8559,5
 44243,5232,4
 44244,2443,4
 44245,1443,3
 44246,5873,2
 44247,6041,4
 44248,7104,5
 44249,3687,3
 44250,2796,1
 44251,7720,5
 44252,9858,4
 44253,8453,3
 44254,3017,5
 44255,7564,1
 44256,7802,4
 44257,8512,3
 44258,1848,4
 44259,1931,5
 44260,6023,4
 44261,9389,1
 44262,5705,3
 44263,7179,1
 44264,7202,4
 44265,3976,4
 44266,7009,1
 44267,7172,2
 44268,5863,1
 44269,9114,4
 44270,1008,3
 44271,6974,3
 44272,7047,1
 44273,3314,1
 44274,3514,4
 44275,2754,3
 44276,2877,3
 44277,4536,4
 44278,2914,5
 44279,7680,2
 44280,2265,4
 44281,6612,4
 44282,7637,5
 44283,6085,3
 44284,4818,1
 44285,1486,2
 44286,1429,1
 44287,2180,4
 44288,7894,5
 44289,1640,3
 44290,4329,1
 44291,1160,2
 44292,5622,1
 44293,1610,3
 44294,3838,3
 44295,8611,2
 44296,1966,1
 44297,3668,2
 44298,6370,2
 44299,2420,3
 44300,5948,5
 44301,6021,4
 44302,2053,1
 44303,1359,4
 44304,8681,1
 44305,3491,3
 44306,4686,4
 44307,3990,1
 44308,8786,2
 44309,4784,2
 44310,4030,3
 44311,1969,5
 44312,1070,5
 44313,8493,2
 44314,2914,1
 44315,4541,2
 44316,8104,4
 44317,8993,2
 44318,5114,4
 44319,6639,1
 44320,4585,3
 44321,5879,5
 44322,6626,5
 44323,3451,4
 44324,2585,2
 44325,1925,1
 44326,2504,1
 44327,7634,5
 44328,8122,2
 44329,3366,3
 44330,1838,2
 44331,6281,2
 44332,1661,2
 44333,4873,3
 44334,7589,5
 44335,4810,1
 44336,2338,3
 44337,8124,3
 44338,6816,2
 44339,1832,4
 44340,4721,1
 44341,1213,3
 44342,2292,1
 44343,2044,3
 44344,5319,4
 44345,3399,4
 44346,3619,4
